CNTSCHID,CNTSTUID,STRATUM,REPEAT,WORKPAY,DURECEC,SISCO,SCHRISK,INFOSEEK,ESCS,ICTSCH,ICTAVSCH,ICTQUAL,ICTENQ,MPVMATH,MPVREAD,MPVSCIE
50400150,50401506,MAR07,1,0,1,9,0.4139,-1.1032,-2.7061,0.4062,7,-0.8683,-2.3763,295.0605,287.6366,327.5655
50400047,50401507,MAR07,0,0,4,9,1.6441,1.038,-1.1756,0.4062,7,-1.0009,-0.3584,388.4293,402.5493,389.0146
50400015,50401509,MAR07,1,0,0,9,-0.6386,-1.1032,-2.9063,0.4062,7,-0.3916,-0.4323,359.7623,352.8997,371.0901
50400064,50401512,MAR07,0,0,0,1,0.5348,-0.155,-2.4495,0.4062,7,-1.548,-1.083,360.7149,381.2092,382.0097
50400173,50401518,MAR07,0,0,4,1,-0.6386,-1.3998,0.3642,0.4062,7,-0.5024,-2.3763,436.312,402.8904,409.0011
50400075,50401522,MAR07,1,0,2,1,-0.3203,-1.1032,-3.346,0.1884,5,0.3623,-0.5345,321.9651,362.3832,363.147
50400121,50401528,MAR07,1,7,2,9,1.8365,-1.1032,0.4993,0.2098,6,-2.8028,-2.3763,267.0891,245.0914,292.94
50400175,50401535,MAR07,1,10,1,9,-0.6386,-1.1032,-1.1477,0.4062,7,-0.3077,0.7011,334.1383,291.316,303.4289
50400097,50401540,MAR07,1,1,2,9,0.4139,-2.4053,-1.477,0.4062,7,-0.6006,-0.642,240.2074,227.2214,257.4548
50400175,50401546,MAR07,1,10,1,1,-0.6386,1.2177,-3.5374,0.4062,7,-0.8956,-0.5149,275.6606,296.4093,297.206
50400086,50401547,MAR07,1,3,2,1,-0.6386,0.1523,-2.3025,0.4062,7,-0.3987,-0.0681,366.2593,259.9052,317.4024
50400095,50401548,MAR07,1,0,2,1,-0.6386,-1.1032,-3.5412,0.4062,7,-0.1749,-2.3763,283.7326,239.3145,300.2004
50400090,50401563,MAR07,0,0,1,9,0.5348,-1.1032,-3.5984,0.4062,7,-0.1177,1.1929,334.7504,327.8653,353.5959
50400097,50401567,MAR07,1,0,2,9,0.5348,-1.1032,-3.2697,0.3243,6,-0.7597,-2.3763,271.208,262.8948,310.0892
50400145,50401571,MAR07,1,0,0,9,-0.6386,-1.1032,-0.576,0.4062,7,-0.7131,-0.1158,338.032,300.7862,313.7279
50400149,50401591,MAR07,0,0,3,9,-0.6386,0.904,-1.5987,0.4062,7,-0.4647,0.2121,468.3864,473.8236,484.3911
50400075,50401594,MAR07,1,9,0,9,0.4139,-1.1032,-0.9446,-1.0247,6,0.0498,0.9412,287.9906,262.4326,309.1675
50400171,50401604,MAR07,1,10,2,9,-0.6386,-1.1032,-3.6265,0.4062,7,-2.8028,-2.3763,373.5566,338.0901,395.6972
50400145,50401614,MAR07,1,5,2,1,1.3773,-1.1032,-1.8154,0.4062,7,-2.8028,-2.3763,325.4875,336.1337,302.0499
50400083,50401630,MAR07,0,0,3,9,0.9202,-1.1032,-3.0499,-2.1333,4,-0.1111,0.0312,470.4109,515.917,472.5473
50400150,50401633,MAR07,0,0,3,1,-0.6386,0.9527,0.6809,0.4062,7,-0.4301,1.0016,323.7412,276.1514,325.8716
50400086,50401645,MAR07,0,0,2,1,0.5348,-0.1916,0.3724,0.4062,7,-0.433,-1.4518,441.7046,470.3336,402.067
50400095,50401656,MAR07,1,0,0,9,-0.6386,-1.1032,-3.5485,0.4062,7,-1.2832,-0.7057,356.9783,332.2506,367.9569
50400004,50401661,MAR07,0,10,1,9,-0.6386,-1.1032,-2.9323,-0.7291,6,-1.6075,-2.3763,360.1679,402.8751,385.6891
50400015,50401664,MAR07,0,0,2,1,-0.6386,-0.2559,-1.6821,0.4062,7,-0.3237,0.1968,417.1804,432.8603,395.2213
50400175,50401670,MAR07,1,2,0,9,1.18,-1.1032,-1.235,0.4062,7,-0.988,-0.0237,297.5078,250.148,289.286
50400149,50401684,MAR07,0,0,2,1,-0.6386,-0.4057,0.867,0.4062,7,-0.5678,0.662,479.432,454.7318,452.1031
50400036,50401689,MAR07,0,0,3,9,0.5348,-1.1032,-0.8601,0.4062,7,0.1203,0.2939,412.8041,404.7145,398.7385
50400090,50401699,MAR07,1,0,0,9,-0.6386,-1.1032,-3.1485,0.4062,7,-2.8028,-2.3763,303.7683,293.1747,322.8998
50400175,50401705,MAR07,1,5,0,1,2.3555,0.4271,-0.8403,-1.0247,6,-0.3915,0.2818,354.5947,311.3129,317.5197
50400150,50401712,MAR07,1,0,4,1,-0.6386,-1.8655,-1.3052,-3.1131,2,0.3623,0.3109,373.27,385.5964,378.5074
50400121,50401714,MAR07,1,0,2,9,-0.6386,-1.1032,-1.7382,-0.3937,4,-0.2717,-0.3584,328.6498,312.3607,331.4099
50400149,50401746,MAR07,0,0,2,1,-0.6386,-0.0522,-1.2519,-1.0247,6,-0.6634,0.3525,478.2644,485.1176,482.4405
50400090,50401747,MAR07,0,8,2,9,-0.6386,-1.1032,-1.9886,0.4062,7,-0.8352,-2.3763,336.8609,252.8643,323.8886
50400004,50401756,MAR07,1,2,2,9,-0.6386,-1.1032,-4.1813,0.2098,6,-0.3256,-0.8351,282.4266,274.3232,269.5949
50400083,50401763,MAR07,0,0,2,9,-0.6386,-1.1032,0.9422,0.346,6,0.0453,0.0115,423.2521,387.6681,432.8682
50400051,50401770,MAR07,0,2,2,9,-0.6386,-1.1032,-1.0762,0.4062,7,-0.1646,0.2672,477.7464,420.5493,463.9109
50400173,50401776,MAR07,0,0,4,1,1.1287,1.0602,1.0049,0.4062,7,-0.618,0.384,425.8668,397.3687,451.5231
50400004,50401786,MAR07,1,0,1,1,-0.6386,1.2583,-4.059,0.4062,2,-2.8028,-2.3763,289.9371,267.4938,319.3248
50400171,50401804,MAR07,1,0,1,1,-0.6386,-0.5549,-1.4762,-4.287,1,-0.829,0.9235,367.6567,383.9367,376.0569
50400075,50401806,MAR07,1,5,2,9,1.8634,-1.1032,-0.6745,0.4062,7,1.0571,0.3434,353.4852,304.9414,370.4813
50400037,50401807,MAR07,0,0,1,9,0.5348,-1.1032,-3.7288,0.4062,7,-0.8858,-1.7158,393.587,415.6542,373.7632
50400132,50401817,MAR07,0,0,0,1,1.2062,0.3086,0.2644,0.4062,7,-1.0009,-0.3584,369.4753,356.991,308.1273
50400173,50401829,MAR07,1,7,3,1,0.4139,1.6311,0.9706,0.4062,7,-0.2275,0.2371,460.0145,379.8792,494.5657
50400095,50401830,MAR07,1,0,0,1,-0.6386,0.6453,-0.9996,-0.7265,6,-2.8028,0.665,380.174,271.9238,415.7893
50400083,50401848,MAR07,0,5,3,9,-0.6386,-1.1032,-0.9527,0.4062,7,0.5741,-0.2321,361.7181,367.4374,383.9121
50400086,50401861,MAR07,1,10,2,9,0.5348,-1.1032,-3.2717,0.4062,7,-1.0254,-0.5691,291.2885,275.8104,316.8888
50400062,50401867,MAR07,0,0,2,9,-0.6386,-1.1032,-0.3305,-1.1809,6,0.5826,0.7773,347.4813,313.0914,316.5526
50400037,50401874,MAR07,0,0,2,1,0.5348,0.3135,-3.2544,0.4062,7,-1.0009,-0.5136,381.4671,411.1723,396.7066
50400083,50401876,MAR07,0,0,3,9,-0.6386,-1.1032,-1.2535,0.4062,7,-0.4647,-0.2102,412.0315,340.8011,391.3993
50400145,50401879,MAR07,1,0,2,1,0.9993,1.0977,-2.9078,0.4062,7,-1.8573,-1.4628,349.4259,304.7687,335.3109
50400062,50401880,MAR07,1,0,1,1,-0.6386,0.8421,-0.3317,0.4062,7,1.1456,0.8465,281.2271,268.22,279.6213
50400149,50401883,MAR07,0,0,2,9,-0.6386,-1.1032,-1.8107,0.4062,7,0.3623,-0.9037,361.9276,353.9529,364.6398
50400047,50401885,MAR07,0,0,2,9,-0.6386,-1.1032,-0.496,0.4062,7,0.3623,-2.2,352.8362,323.5618,402.1982
50400047,50401886,MAR07,0,0,4,1,-0.6386,0.282,-2.5388,0.4062,7,-0.4774,-0.7596,438.9864,396.3873,462.433
50400149,50401901,MAR07,0,0,2,1,0.5348,0.5215,0.5555,0.4062,7,-0.5717,0.6583,472.2596,512.7157,509.6697
50400173,50401908,MAR07,0,0,3,9,0.9202,-1.1032,-1.004,0.4062,7,-2.8028,-2.3763,402.2194,356.3976,361.5168
50400171,50401910,MAR07,1,0,0,9,0.5348,-1.1032,-1.954,-1.1809,6,-1.1107,-0.8806,387.838,401.4484,377.7651
50400064,50401922,MAR07,0,0,2,1,1.6441,0.5703,-0.5845,0.4062,7,-0.3375,0.011,430.5588,440.9924,436.4864
50400171,50401936,MAR07,1,4,0,9,0.4437,-1.1032,-1.8951,0.4062,7,-2.8028,-1.2752,299.0595,280.6819,293.9151
50400047,50401939,MAR07,0,0,3,1,-0.6386,1.8359,-0.0252,0.4062,7,-0.1646,-0.6178,425.3959,418.6878,461.3345
50400086,50401942,MAR07,1,0,2,9,-0.6386,-1.1032,-0.6008,0.4062,7,0.5824,-0.6046,341.9439,368.6701,370.5241
50400037,50401951,MAR07,0,1,2,9,-0.6386,-1.1032,-3.1334,0.4062,7,-1.2065,-0.3387,460.3965,464.0184,483.8945
50400051,50401952,MAR07,0,0,3,9,-0.6386,-1.1032,0.8364,0.4062,7,-0.4195,0.2162,446.3073,415.863,437.076
50400097,50401954,MAR07,1,1,0,9,-0.6386,-1.1032,-3.4596,-2.6369,3,0.3451,1.0654,291.5207,285.449,280.6602
50400097,50401956,MAR07,1,0,0,9,-0.6386,-1.1032,-2.1965,-1.798,3,-2.8028,-2.3763,321.5773,271.5732,282.3359
50400036,50401965,MAR07,0,10,1,1,2.3555,-1.1032,-3.4397,-2.4302,3,-2.2502,-2.3763,352.1007,352.0028,396.8487
50400132,50401966,MAR07,0,0,0,9,-0.6386,-1.1032,-1.3535,0.4062,7,-2.8028,-2.3763,339.9414,326.6258,339.6495
50400175,50401967,MAR07,1,0,1,9,-0.6386,-1.1032,-3.5985,0.4062,7,-0.6724,-2.3763,302.5624,287.9195,308.0372
50400173,50401980,MAR07,0,0,0,9,-0.6386,-1.1032,-0.0707,0.4062,7,-1.0071,-0.3584,422.4509,351.0279,410.7871
50400173,50401986,MAR07,0,0,2,9,-0.6386,-1.1091,0.9255,0.4062,7,-0.2633,-1.7331,509.2163,457.2711,502.4172
50400075,50402029,MAR07,0,0,1,1,1.8634,0.8427,-3.0088,0.4062,7,0.3623,-1.1618,329.674,347.6735,357.4138
50400075,50402032,MAR07,1,0,0,9,-0.6386,-1.1032,-0.6485,0.4062,7,-0.5229,-0.746,319.5855,256.217,309.2758
50400086,50402033,MAR07,1,4,2,9,0.5348,-1.1032,-0.8396,0.4062,7,0.2095,-0.2097,303.6208,280.01,364.1078
50400062,50402045,MAR07,1,0,1,9,-0.6386,-1.1032,-2.0492,0.4062,7,-2.8028,-2.3763,303.1278,287.0004,316.1567
50400175,50402057,MAR07,1,0,1,9,0.9993,-1.1032,-3.5086,-1.0247,6,-0.735,-1.4323,376.3162,360.591,374.8043
50400150,50402080,MAR07,1,10,2,1,0.4139,-0.3981,-2.3076,0.4062,7,-2.1869,-2.3763,365.9037,397.611,398.4585
50400150,50402095,MAR07,1,0,2,9,0.5348,-1.1032,-1.8853,-0.7265,6,-0.0535,-0.4932,289.6007,278.3813,299.4326
50400015,50402104,MAR07,0,0,2,9,1.6458,0.4437,-3.5884,0.1606,4,-0.4018,-2.3763,386.5994,296.8441,406.2979
50400036,50402106,MAR07,0,0,2,1,-0.6386,-2.1412,-2.2809,0.4062,7,0.3623,-0.3584,429.9852,492.7953,446.7979
50400086,50402109,MAR07,1,0,3,9,1.1287,-1.1032,-3.0323,0.4062,7,-1.2737,-0.3575,310.9428,275.4696,293.8082
50400090,50402110,MAR07,0,0,1,9,0.4456,-1.1032,-0.0507,0.4062,7,0.1203,-0.0308,464.3405,451.7564,471.7145
50400051,50402117,MAR07,0,0,3,9,0.4437,-1.1032,-0.8983,0.4062,7,0.0218,0.3237,438.7123,415.2464,405.9588
50400086,50402119,MAR07,1,9,0,1,0.5348,1.353,-0.3436,-0.7291,6,-0.0963,0.8551,257.263,252.4152,275.4479
50400051,50402135,MAR07,0,0,1,1,-0.6386,1.1079,-1.7579,0.4062,7,-0.7499,3.7481,365.8289,296.3173,364.2631
50400124,50402144,MAR07,0,0,1,1,-0.6386,-1.1032,-2.4746,0.4062,7,-2.8028,-2.3763,427.134,358.8424,432.8109
50400064,50402159,MAR07,0,10,3,9,-0.6386,-1.1032,-1.8173,0.4062,2,0.3623,-0.4438,360.5902,361.1461,390.9052
50400036,50402187,MAR07,0,0,3,9,0.9993,-1.1032,-1.9356,0.4062,7,-0.1646,-1.6123,401.3458,368.8083,366.6584
50400171,50402188,MAR07,1,5,0,9,0.4139,-1.1032,-4.5036,-1.0247,6,-0.2288,0.1088,300.8831,240.2283,308.6877
50400121,50402190,MAR07,1,0,2,1,1.2062,-0.3273,-1.8492,0.4062,7,-1.5178,-0.6898,329.0925,299.371,329.3782
50400090,50402191,MAR07,1,0,2,9,-0.6386,-1.1032,-3.3645,0.4062,7,-1.2194,-1.0728,313.9763,261.1345,335.875
50400173,50402196,MAR07,0,0,3,9,0.4437,-1.1032,0.2815,-1.1809,6,-0.1825,-2.3763,514.2062,496.395,532.1471
50400121,50402201,MAR07,0,0,2,9,0.5348,-1.1032,-3.756,-2.5693,2,-2.8028,-2.3763,312.7319,283.2436,322.1831
50400132,50402206,MAR07,1,0,3,9,0.181,-1.1032,-3.4584,-0.7265,6,-0.6558,-0.8504,367.2719,321.5202,344.9618
50400037,50402210,MAR07,0,0,2,9,0.5348,-1.1032,-2.503,0.4062,7,-1.9038,-2.3763,346.3271,299.9639,363.0416
50400171,50402211,MAR07,1,0,0,9,-0.6386,-1.1032,-1.7832,0.305,6,-0.3417,-0.2002,346.5151,338.4407,368.7479
50400121,50402214,MAR07,1,0,1,9,-0.6386,-1.1032,-2.0412,0.4062,7,0.3623,2.4546,376.0668,377.4965,377.5991
50400150,50402226,MAR07,1,10,3,1,-0.6386,1.2437,0.4369,0.4062,7,0.8946,0.1373,331.0246,311.1966,325.0033
50400015,50402233,MAR07,0,10,0,9,-0.6386,-1.1032,-3.4828,0.1884,5,-0.3292,-0.4272,365.9919,406.4014,365.215
50400124,50402262,MAR07,1,2,2,9,1.7531,-1.1032,-4.1828,0.4062,7,-1.0009,-2.3763,312.9305,280.9614,315.1912
50400036,50402269,MAR07,1,4,0,1,1.6458,-1.4227,-2.333,-2.0843,4,-2.8028,1.2049,368.1223,283.8207,349.3025
50400004,50402270,MAR07,1,10,1,9,-0.6386,0.5792,-3.8661,0.4062,7,-2.8028,-0.629,313.5627,292.5919,297.0167
50400047,50402289,MAR07,0,0,1,1,-0.6386,1.0094,-3.3575,0.008,4,-0.2228,0.2193,354.1244,303.5247,371.997
50400097,50402291,MAR07,1,1,0,9,1.8348,1.4386,-1.8686,0.4062,7,-2.8028,-2.3763,252.5854,304.0603,246.5947
50400150,50402295,MAR07,1,10,2,1,-0.6386,0.4807,-2.5815,0.4062,7,0.3584,-2.3763,336.9178,344.1086,391.7333
50400121,50402296,MAR07,1,0,0,9,0.5348,-1.1032,-3.6274,0.4062,7,-2.8028,-2.3763,280.9635,245.046,299.0617
50400083,50402312,MAR07,1,0,0,1,0.4437,-0.1075,-1.3195,-1.9088,5,-0.4422,-0.0735,328.8559,364.0859,321.1256
50400132,50402323,MAR07,0,0,2,1,-0.6386,-1.1032,-1.1945,0.4062,7,-1.685,-0.6276,429.9035,415.3911,408.6436
50400086,50402327,MAR07,1,8,4,1,2.6536,-1.9474,-1.4314,0.4062,7,0.3623,-0.9777,444.226,396.2694,418.9364
50400090,50402335,MAR07,1,0,2,9,-0.6386,-1.1032,-3.9037,0.4062,7,-0.8957,-2.3763,314.3719,307.3912,350.6459
50400083,50402339,MAR07,0,0,3,1,-0.6386,0.7684,-0.1443,-2.4645,4,0.7473,2.1129,409.2855,430.6748,466.9414
50400051,50402340,MAR07,0,0,3,9,-0.6386,-1.1032,-1.0986,0.4062,7,-2.8028,-2.3763,393.1403,370.5551,395.6542
50400150,50402341,MAR07,1,0,2,9,-0.6386,-1.1032,-2.0797,0.4062,7,-0.6578,-0.0361,289.2688,308.2976,310.6084
50400086,50402354,MAR07,9,0,2,9,-0.6386,-1.1032,-3.7079,0.4062,7,0.5579,0.0451,294.9349,248.7657,302.1007
50400015,50402363,MAR07,0,10,0,9,-0.6386,0.7215,-3.6923,0.4062,7,-2.8028,-2.3763,347.6379,279.8611,364.2951
50400132,50402368,MAR07,0,0,2,9,-0.6386,-1.1032,-3.0664,0.4062,7,-0.8352,-1.0223,353.1901,353.9408,350.6607
50400095,50402379,MAR07,1,0,2,9,1.5406,0.314,-0.3891,-1.6061,3,-0.6371,0.2404,235.8442,316.1179,239.8207
50400175,50402390,MAR07,1,10,2,9,-0.6386,-1.1032,-1.0022,-0.8411,6,-2.8028,-1.76,286.3596,274.5772,257.1602
50400132,50402391,MAR07,0,0,3,9,0.9993,-1.1032,-3.0032,0.4062,7,-2.8028,-2.3763,382.7209,402.9195,366.4561
50400121,50402395,MAR07,1,8,1,1,2.6536,-1.1032,-0.7758,0.2098,6,1.1442,-2.3763,284.6456,263.0031,299.6259
50400083,50402398,MAR07,0,0,2,9,-0.6386,-1.1032,-1.5567,0.4062,7,-0.2224,-0.0826,461.5656,449.4027,454.0223
50400171,50402406,MAR07,0,0,2,1,-0.6386,-1.869,-3.9963,0.4062,7,-0.8084,-1.016,293.5503,245.214,293.2621
50400037,50402421,MAR07,0,2,4,9,1.6441,-1.1032,0.514,0.4062,7,-2.8028,0.9667,436.3359,441.5079,429.269
50400051,50402428,MAR07,0,0,3,1,-0.6386,0.5308,-0.1866,0.4062,7,-0.1308,0.9293,376.7778,342.0781,365.7073
50400121,50402431,MAR07,1,10,2,9,-0.6386,-1.1032,-3.1661,0.4062,7,-2.8028,-2.3763,240.8355,193.0486,264.4111
50400150,50402434,MAR07,1,10,3,1,-0.6386,0.9335,-1.7362,0.4062,7,0.3623,-0.5108,361.5276,337.4557,365.7626
50400121,50402437,MAR07,1,0,2,1,1.6186,0.4722,-3.8799,0.4062,7,-2.8028,-2.3763,421.8281,404.9102,403.1094
50400121,50402464,MAR07,0,0,0,9,0.8948,-1.1032,-1.3316,0.4062,0,-2.8028,-2.3763,324.3633,257.8562,311.3379
50400150,50402470,MAR07,1,0,0,1,1.18,2.2714,-1.135,0.4062,7,-1.1864,-2.3763,377.1406,385.5575,401.0767
50400090,50402472,MAR07,0,0,1,9,-0.6386,-1.1032,-3.3542,-2.3214,4,-0.1858,-0.8109,322.8627,308.3455,333.9431
50400171,50402478,MAR07,1,2,2,1,-0.6386,0.8888,-3.2772,0.4062,7,-1.814,-0.788,393.9412,372.4517,371.4091
50400051,50402482,MAR07,0,0,2,9,1.6441,-1.1032,0.4735,0.4062,7,-1.1068,-1.3434,471.799,360.9946,457.0087
50400047,50402487,MAR07,0,7,1,1,-0.6386,-0.0931,-3.3806,-5.6242,0,2.7841,0.5915,366.2316,393.225,382.5829
50400149,50402502,MAR07,0,0,1,9,-0.6386,-1.1032,-0.4205,-1.8502,4,-1.639,-1.4628,387.5916,384.099,389.1723
50400051,50402507,MAR07,1,0,2,9,-0.6386,-1.1032,-3.4966,-3.2406,2,-1.6835,0.4053,399.6987,428.5786,410.5107
50400149,50402510,MAR07,0,1,4,9,1.18,-1.1032,-1.6887,-2.8168,3,-1.4435,-0.6038,381.2499,385.6033,410.757
50400037,50402522,MAR07,0,0,3,9,0.4437,-1.1032,-1.0937,-2.5384,3,0.1819,0.0856,491.9327,486.4403,490.9598
50400047,50402538,MAR07,0,0,3,1,-0.6386,0.8844,-0.5654,0.4062,7,-1.5573,-0.4234,458.5571,436.9941,450.3913
50400004,50402539,MAR07,1,1,0,9,-0.6386,-1.1032,-0.9475,0.008,4,-1.5509,-0.7961,317.0992,304.9176,310.6708
50400075,50402542,MAR07,1,5,2,9,-0.6386,-1.1032,-1.4929,0.4062,7,0.0742,-1.5544,347.7012,324.7537,348.1518
50400047,50402547,MAR07,0,0,1,1,-0.6386,0.7223,-2.2234,-0.7265,6,-0.9007,-0.3768,377.5669,383.8851,411.7954
50400004,50402574,MAR07,1,0,2,9,-0.6386,-1.1032,-3.9441,0.4062,7,-0.5701,-1.2112,308.8797,297.1737,314.6869
50400095,50402575,MAR07,1,0,2,9,1.6066,-1.1032,-3.5237,-0.7291,6,0.3045,-0.6064,298.8557,301.0083,319.0192
50400064,50402584,MAR07,0,1,0,1,-0.6386,1.1918,-3.1263,0.4062,7,0.2845,0.7683,421.3958,391.0791,439.8854
50400051,50402588,MAR07,0,0,0,1,1.1287,1.0355,-0.4442,0.4062,7,-0.8803,0.1597,444.2361,406.87,417.4395
50400095,50402614,MAR07,1,0,0,9,-0.6386,-1.1032,-2.8098,0.4062,7,-1.6835,-0.8873,343.0889,297.24,363.5247
50400075,50402616,MAR07,1,0,2,1,0.9202,-0.557,-2.7684,0.2098,6,-0.5422,0.7707,310.1428,267.1566,299.5
50400083,50402618,MAR07,0,0,2,0,-0.6386,-0.0023,1.1751,0.4062,7,-2.8028,-2.3763,497.8762,482.8285,488.3207
50400075,50402624,MAR07,1,6,2,9,1.5406,-1.1032,-0.2324,-1.3886,5,-0.7187,1.2631,279.693,243.3694,378.9172
50400097,50402629,MAR07,1,0,2,9,-0.6386,-1.1032,-1.4328,0.4062,7,0.3623,-0.8386,338.1282,335.5021,340.1684
50400037,50402630,MAR07,0,0,3,9,-0.6386,-1.1032,0.8269,0.4062,7,-0.8732,-0.2661,512.7996,477.3132,517.1462
50400037,50402637,MAR07,0,0,2,1,1.1039,-1.1032,-1.836,0.4062,7,-0.6351,0.7325,349.7537,368.5319,385.5637
50400124,50402655,MAR07,1,0,4,9,-0.6386,-1.1032,-1.8263,0.4062,7,-1.0009,-2.3763,316.8003,316.7002,330.1543
50400095,50402679,MAR07,1,8,2,1,0.4456,-1.192,-4.4731,0.4062,7,-1.8573,-2.3763,312.6552,282.7908,327.0035
50400051,50402695,MAR07,0,0,1,9,-0.6386,-1.1032,-0.8023,0.4062,7,-0.6836,-0.0596,383.2664,378.9358,377.015
50400175,50402698,MAR07,1,0,2,9,-0.6386,-1.1032,-1.2803,0.4062,7,0.3623,-2.3763,344.919,324.0001,369.6011
50400095,50402707,MAR07,1,10,4,9,1.6441,1.093,-0.451,0.4062,7,-2.8028,-2.3763,280.4405,223.8113,312.3578
50400145,50402726,MAR07,1,0,1,9,0.8948,-1.1032,-2.817,0.4062,7,-2.8028,-2.3763,333.5116,298.4472,323.0743
50400150,50402743,MAR07,1,4,3,1,1.18,1.6125,-1.5185,0.4062,7,0.0218,0.3395,379.4705,370.37,408.3598
50400132,50402757,MAR07,0,0,2,9,-0.6386,-1.1032,-2.096,0.4062,7,0.0742,-0.9991,430.5627,423.4004,430.2546
50400015,50402769,MAR07,0,1,0,1,0.5348,1.7219,-3.6706,0.4062,7,-1.6841,-0.6377,351.8831,385.0431,373.5233
50400037,50402778,MAR07,0,0,2,9,0.5348,-1.5045,0.3438,0.4062,7,-0.6302,-0.0607,511.4461,464.1247,477.4495
50400121,50402795,MAR07,0,8,4,9,0.181,-1.1032,-0.8676,0.1634,3,-0.3241,-2.3763,333.2736,319.4341,339.9159
50400124,50402833,MAR07,1,6,2,9,-0.6386,-1.1032,-3.3622,0.4062,7,-0.6281,-2.3763,378.0351,430.2576,406.4741
50400095,50402835,MAR07,1,2,2,9,-0.6386,-1.1032,-4.1646,0.4062,7,-2.8028,-2.3763,305.7544,267.8883,361.2004
50400145,50402860,MAR07,9,2,2,9,1.2062,-1.1032,-1.4789,0.4062,7,-1.0009,-2.3763,330.2638,307.2753,339.8335
50400064,50402868,MAR07,0,0,4,9,-0.6386,-1.1032,0.9813,0.4062,7,-0.0508,0.1897,478.6424,448.4052,452.6757
50400051,50402880,MAR07,0,0,1,1,-0.6386,0.4504,-3.0351,-4.287,1,-1.2851,-2.3763,416.0949,414.8517,434.8008
50400121,50402902,MAR07,1,0,3,1,0.5348,1.111,-0.8269,-1.6078,5,0.9009,1.6567,358.6793,333.5164,340.4935
50400062,50402903,MAR07,1,0,0,1,-0.6386,1.1668,0.7006,-0.7265,6,0.5792,-0.4392,412.607,321.5366,374.3466
50400173,50402912,MAR07,0,0,2,9,0.181,-1.1032,0.8537,-1.6647,5,0.0977,-1.0072,502.4505,454.4238,533.6954
50400047,50402922,MAR07,0,0,3,1,0.5348,0.9631,-2.613,0.4062,7,0.003,0.0951,485.4879,476.511,473.6164
50400037,50402928,MAR07,0,0,2,9,0.181,-1.1032,0.7761,0.4062,7,-0.7458,0.9667,456.7592,401.738,482.0007
50400090,50402948,MAR07,1,0,1,9,0.4139,-1.1032,-3.3206,-2.6216,3,-0.8489,-0.0539,349.8792,291.5424,334.935
50400036,50402953,MAR07,0,0,1,1,-0.6386,-0.5669,-1.8141,0.4062,7,-0.0209,0.967,336.4149,352.1902,318.7821
50400064,50402956,MAR07,0,0,2,9,-0.6386,-1.1032,-0.5125,-1.8502,5,0.3623,0.1574,436.4023,417.6995,477.5473
50400149,50402973,MAR07,0,0,2,9,-0.6386,-1.1032,-0.5526,0.4062,7,-2.8028,-0.9085,405.1248,432.4393,395.5559
50400097,50402974,MAR07,1,0,1,9,-0.6386,-1.1032,-3.8964,0.4062,7,-2.8028,-2.3763,330.8234,309.4494,333.8569
50400083,50403002,MAR07,0,0,2,1,-0.6386,-2.2639,-1.6683,0.4062,7,-1.6166,-1.2185,453.8158,381.4231,457.9916
50400047,50403008,MAR07,0,0,1,1,1.5406,-0.0165,0.6473,0.305,6,0.4436,-0.0055,473.2937,436.8213,459.8951
50400173,50403011,MAR07,0,5,2,1,1.2046,2.2177,-0.6946,0.2224,5,-1.586,0.9132,458.6762,383.0318,475.5923
50400090,50403017,MAR07,1,10,1,9,-0.6386,-1.1032,-1.2066,0.4062,7,-1.4015,-2.3763,306.3364,283.478,326.9534
50400015,50403026,MAR07,0,0,2,9,-0.6386,-1.1032,-1.5563,0.4062,7,-0.5143,-0.8416,369.9064,362.7535,385.8661
50400090,50403037,MAR07,1,0,0,9,-0.6386,-1.1032,-3.6363,0.4062,7,-1.0009,-2.3763,333.9776,288.9454,341.0127
50400051,50403043,MAR07,0,0,2,1,-0.6386,-1.1032,-4.0148,0.4062,7,-0.4239,-1.5544,417.2076,362.7955,438.1639
50400090,50403058,MAR07,1,0,2,9,-0.6386,-1.1032,-2.2068,0.4062,7,-2.8028,-1.7158,385.3376,399.8552,403.2478
50400171,50403061,MAR07,0,0,2,1,-0.6386,-1.1777,-3.8587,0.4062,7,-2.1869,-2.3763,411.1495,387.0085,388.2746
50400124,50403065,MAR07,1,8,2,9,-0.6386,-1.1032,-2.8368,0.4062,7,-0.8957,-2.3763,345.6917,292.5925,327.2912
50400037,50403077,MAR07,0,0,2,9,-0.6386,-1.1032,-0.3683,0.4062,7,-1.5058,-1.0441,395.5001,393.0604,409.9773
50400075,50403081,MAR07,1,10,0,9,1.2046,-1.1032,-0.8287,0.4062,7,-1.2196,0.8758,297.0353,298.658,289.7187
50400015,50403096,MAR07,0,0,2,9,1.1023,-1.1032,-3.6479,-3.2826,2,-1.6149,-1.1695,376.7923,347.5228,382.9906
50400064,50403116,MAR07,0,0,3,1,1.2046,-1.1032,-2.4372,0.4062,7,-0.6281,0.4557,376.3109,353.2644,405.1611
50400150,50403133,MAR07,1,0,2,1,-0.6386,-0.246,-1.1606,0.4062,7,-1.4947,-2.3763,315.2357,306.2263,295.5524
50400075,50403134,MAR07,1,9,0,1,0.9993,1.3712,-3.3119,0.4062,7,-0.4446,-1.1647,307.7185,221.8266,346.3317
